"time","level","v1","v2","q_in","q_out","v1_cmd","v2_cmd"
282.0,207.23396470094656,9.048453550088381e-19,0.9999999999999978,3.4384123490335845e-18,2.3182987038275873,0,1
282.5,206.0765975983598,7.0245825138771985e-19,0.9999999999999978,2.6693413552733353e-18,2.3118177968027926,0,1
283.0,204.92247094998518,5.453391479673048e-19,0.9999999999999978,2.072288762275758e-18,2.3053368872313316,0,1
283.5,203.7715847571,4.2336293397963044e-19,0.9999999999999978,1.6087791491225956e-18,2.2988559750988613,0,1
284.0,202.6239390209887,3.286691860210756e-19,0.9999999999999978,1.2489429068800873e-18,2.2923750603909196,0,1
284.5,201.47953374294306,2.551556245709357e-19,0.9999999999999978,9.695913733695557e-19,2.285894143092919,0,1
285.0,200.3383689242621,1.980848692825421e-19,0.9999999999999978,7.527225032736599e-19,2.2794132231901494,0,1
285.5,199.2004445662523,1.5377915146751297e-19,0.9999999999999978,5.843607755765492e-19,2.2729323006677746,0,1
286.0,198.06576067022755,1.1938331035439904e-19,0.9999999999999978,4.536565793467163e-19,2.266451375510831,0,1
286.5,196.93431723750936,9.268080006401704e-20,0.9999999999999978,3.5218704024326475e-19,2.2599704477042275,0,1
287.0,195.80611426942667,7.195085037436966e-20,0.9999999999999978,2.734132314226047e-19,2.2534895172327407,0,1
287.5,194.68115176731615,5.585757639143267e-20,0.9999999999999978,2.1225879028744414e-19,2.247008584081018,0,1
288.0,193.55942973252223,4.3363891101920436e-20,0.9999999999999978,1.6478278618729765e-19,2.240527648233573,0,1
288.5,192.44094816639696,3.3664673138013744e-20,0.9999999999999978,1.2792575792445223e-19,2.2340467096747836,0,1
289.0,191.32570707030038,2.613488293349012e-20,0.9999999999999978,9.931255514726246e-20,2.2275657683888923,0,1
289.5,190.2137064456004,2.028928375888377e-20,0.9999999999999978,7.709927828375831e-20,2.221084824360004,0,1
290.0,189.1049462936729,1.5751171967982916e-20,0.9999999999999978,5.985445347833507e-20,2.2146038775720847,0,1
290.5,187.9994266159019,1.2228101361948728e-20,0.9999999999999978,4.6466785175405165e-20,2.208122928008958,0,1
291.0,186.89714741367948,9.493037294115749e-21,0.9999999999999978,3.607354171763984e-20,2.2016419756543066,0,1
291.5,185.79810868840588,7.369726043316905e-21,0.9999999999999978,2.800495896460424e-20,2.1951610204916667,0,1
292.0,184.70231044148971,5.72133662502403e-21,0.9999999999999978,2.174107917509131e-20,2.1886800625044303,0,1
292.5,183.60975267434782,4.441643092896956e-21,0.9999999999999978,1.6878243753008433e-20,2.182199101675841,0,1
293.0,182.52043538840553,3.44817909828831e-21,0.9999999999999978,1.3103080573495579e-20,2.1757181379889916,0,1
293.5,181.43435858509665,2.6769235720192575e-21,0.9999999999999978,1.0172309573673178e-20,2.169237171426825,0,1
294.0,180.35152226586357,2.0781750617273705e-21,0.9999999999999978,7.897065234564007e-21,2.1627562019721314,0,1
294.5,179.2719264321574,1.613348857744114e-21,0.9999999999999978,6.130725659427633e-21,2.156275229607545,0,1
295.0,178.19557108543776,1.252490507041655e-21,0.9999999999999978,4.759463926758289e-21,2.1497942543155424,0,1
295.5,177.12245622717336,9.723454804579355e-22,0.9999999999999978,3.694912825740155e-21,2.143313276078444,0,1
296.0,176.05258185884156,7.548605981853799e-22,0.9999999999999978,2.8684702731044437e-21,2.136832294878406,0,1
296.5,174.9859479819288,5.860206419887199e-22,0.9999999999999978,2.2268784395571354e-21,2.1303513106974252,0,1
297.0,173.92255459793054,4.549451828091492e-22,0.9999999999999978,1.7287916946747668e-21,2.1238703235173326,0,1
297.5,172.86240170835134,3.5318742128068958e-22,0.9999999999999978,1.3421122008666204e-21,2.117389333319791,0,1
298.0,171.80548931470508,2.741898568541007e-22,0.9999999999999978,1.0419214560455825e-21,2.1109083400862976,0,1
298.5,170.75181741851478,2.12861707614225e-22,0.9999999999999978,8.08874488934055e-22,2.104427343798176,0,1
299.0,169.70138602131294,1.6525084876700518e-22,0.9999999999999978,6.279532253146197e-22,2.0979463444365782,0,1
299.5,168.6541951246416,1.2828912876949367e-22,0.9999999999999978,4.874986893240759e-22,2.091465341982482,0,1
300.0,167.61285096047274,9.959465069762375e-23,0.9749999999999979,3.7845967265097023e-22,2.0328597280062692,0,0
